id	text	emotions
8996	How would that go?  Well, it didn't rhyme, but I liked it.	pleasantness eagerness	
8997	Last stop, Montreal. This stop is Montreal.	grief rage	
8998	What?		
8999	I made a bet with myself that you have beautiful eyes. Now that I see them, I win.	ecstasy enthusiasm	
9000	What?		
9001	Were at my stop. But would you like to have coffee?	grief rage	
9002	Are we really in Montreal?!		
9003	Yes we are. So, coffee?	ecstasy calmness	
9004	Coffee sounds great.  Wait, so, so you live in Montreal?	anxiety	
9005	Oh, no. But its just a two hour ferry ride to Nova Scotia.	ecstasy delight	
9006	Okay, heres batch 22.	serenity	
9007	Oh, maybe thesell taste a little like your grandmothers.	delight	
9008	This has a little bit of orange peel, but no nutmeg.		
9009	Lets give it a shot.	ecstasy delight	
9010	Oh, what was that for? Like a bake sale?	ecstasy delight	
9011	No, just a Friday night.	ecstasy delight	
9012	Would she?		
9013	Would she?  You ate my candy bar!	ecstasy delight	
9014	Oh God, I hate my job, I hate it, I hate my job, I hate it.	rage terror	
9015	I know honey, Im sorry.	ecstasy	
9016	Oh, I wanna quit, but then I think I should stick it out, then I think why would such a person stay in such a demeaning job, just because its remotely related to the field theyre interested in.	ecstasy enthusiasm	
9017	Gee, I dont know Rach. Order up!! I got a Yentel soup, a James Beans, and a Howdy hold the Dowdy!	enthusiasm delight	
9018	Oh honey, come on, Im sorry, I didnt....	ecstasy bliss	
9019	I dont mind paying my dues, y'know, its just how much am I gonna learn about fashion by walking Mira, the arthritic seamstress, to the bathroom.	ecstasy delight	
9020	Hi! Is my misery amusing to you?	grief	
9021	Im sorry, I wa, I wa, I was just ah....	grief fear	
9022	Its not funny, this is actually my job.	sadness	
9023	Oh believe me, I-I-Ive been there. I had to sort mannequin heads at that Mannequins Plus.	grief disgust	
9024	Oh well then, so Im just going to go back to talking to my friend here.	grief loathing	
9025	And you can go back to enjoying your little hamburger.	delight ecstasy	
9026	Ah, just one other thing.		
9027	Yes?!	ecstasy calmness	
9028	I ah, I work at		
9029	Do you want my pickle?		
9030	Do you think they have yesterday's daily news?		
9031	Why?	annoyance	
9032	Just wanna check my horoscope, see if it was right.	joy acceptance	
9033	Oh my God.	rage terror	
9034	Phoebe.	ecstasy bliss	
9035	Don't look now, but behind us is a guy who has the potential to break our hearts and plunge us into a pit of depression.	grief fear	
9036	Where?  Ooh, come to Momma.	ecstasy delight	
9037	He's coming. Be cool, be cool, be cool.	calmness	
9038	We should do something. Whistle.	ecstasy enthusiasm	
9039	We are not going to whistle.	grief terror	
9040	Come on, do it.	ecstasy bliss	
9041	No!		
9042	Do it!	ecstasy bliss	
9043	No!		
9044	Do it do it do it!	ecstasy bliss	
9045	Woo-woo!	ecstasy bliss	
9046	I can't believe you did that!	rage	
9047	Hi! Umm, Im Monica Geller, Im the chef at Alessandros.	ecstasy delight	
9048	Still?		
9049	I think the things that you said about me are really unfair, and I would like for you to give my bouillabaisse another chance.	ecstasy enthusiasm	
9050	I dont see any reason why I would do that to myself again.	serenity acceptance	
9051	Either eat it, or be in it.	ecstasy	
9052	Spoon?  So, what do you think?		
9053	Im torn, between my integrity and my desire to avoid a beating. But I must be honest, your soap is abysmal.	terror grief	
9054	Thata girl! Huh? We should get out of here.. theres a new class comin in.	enthusiasm ecstasy	
9055	Welcome to introduction to cooking. Now, before we start, can anyone tell me the difference between a hollandaise sauce and a bearnaise sauce?	ecstasy enthusiasm	
9056	I can.		
9057	Okay, go ahead.	calmness	
9058	Well umm, they both have a egg yolk and butter base, but a bearnaise has shallots, shirvel, and most importantly tarragon.	ecstasy bliss	
9059	Thats very good, whats your name?	delight	
9060	Monica.		
9061	Monica, you go to the head of the class.	ecstasy delight	
9062	Okay.	serenity	
9063	And there's a country called Argentinaaaa,    it's a place I've never seeeeen.		
9064	But I'm told for fifty pesos you can buy a    human spleen.	eagerness acceptance	
9065	Human spleeeen.	eagerness	
9066	Olé!		
9067	What are you doing here!		
9068	Well, you said that you had customers lined up in the street,    so I am here to entertain!	ecstasy delight	
9069	Great!	delight	
9070	Yeah!	serenity	
9071	It really has been great too, you know, some of this people    must have seen me play before because they were requesting a bunch of my songs!	ecstasy delight	
9072	Yeah, "You suck" and "shut up and go home".	calmness	
9073	Listen Phoebe...	ecstasy bliss	
9074	Yeah.	serenity	
9075	You know how much I love listening to your music, you know,    but...	terror loathing	
9076	But what?		
9077	This is kind of a classy place.	ecstasy delight	
9078	Ok, say no more.	ecstasy calmness	
9079	I'm so bored! Stupid rain, we... we can't do anything.	rage sadness	
9080	Well, I've brought some books. We could read.	pleasantness eagerness	
9081	Hey, it hasn't come to that yet.		
9082	Hey hey hey! Don't mind if I do!	disgust	
9083	I'm sorry sir, these are for the pharmaceutical convention	grief fear	
9084	Hey Rach, do you feel like going to a convention?		
9085	We can't. We're not pharmacists!		
9086	I know we're not, but  Frank Medeio and...  Eva Trorro... womba...	pleasantness	
9087	Kate Miller?		
9088	Kate Miller it is.		
9089	And... that's the most sex I'm gonna have this weekend.	bliss ecstasy	
9090	In that case should I make sure it's on real good?	pleasantness serenity	
9091	Thank you.	acceptance	
9092	Oh my God!	rage terror	
9093	We heard about your pants, I'm so sorry.	grief fear	
9094	This year was supposed to be great!	grief disgust	
9095	But, it's only the second day and I'm a loser with stupid leather pants that don't even fit!	bliss delight	
9096	No. No, you're not a loser.	joy eagerness	
9097	Look at me!		
9098	Hey, hey, look. Look Ross, Ben drew a picture of you!  Huh? You're-you're a cowboy!	ecstasy calmness	
9099	Oh, be-because of the leather pants.		
9100	See? Ben doesn't think you're a loser, he thinks you're a cowboy! Now that's something.	sadness fear	
9101	That really is something.. that's really cool.	calmness	
9102	Howdy partner!	ecstasy delight	
9103	Maybe I should get another pair!		
9104	Ooh, y'know, they-they had some with fringe all down the sides.	ecstasy delight	
9105	I'm gonna go kiss Ben goodnight.	ecstasy pleasantness	
9106	I can't believe he thinks I'm a cowboy.	ecstasy bliss	
9107	I would make a good cowboy.	ecstasy bliss	
9108	Okay, now that everything's wrapped up here, I think I'm, I'm gonna go do my laundry.	enthusiasm joy	
9109	Oh yeah, me too. Y'know if this shirt is dirty.  Yep.	fear	
9110	No you didn't. You said you would, but you never did!		
9111	Oh yeah!	serenity	
9112	Great nap.	ecstasy delight	
9113	It really was.		
9114	Uh me? Gay? No! No. No, but I have a number of close friends who are.	pleasantness	
9115	So, lets talk about women. Im sure our female readers will be interested to know about your romantic life.	enthusiasm ecstasy	
9116	Oh-oh-oh-oh, how I do it is, I look a woman up and down and say, "Hey, how you doin?"	ecstasy bliss	
9117	Oh, please!		
9118	Hey, how you doin?		
9119	Hey Mikey		
9120	Hey P		
9121	What are you doing?		
9122	Setting rattraps		
9123	To kill Bob??	fear anger	
9124	No, no, to test his neck strength.	enthusiasm delight	
9125	No, Mike, I don't want to kill him!	eagerness calmness	
9126	I thought we were just gonna    capture him and, and you know, set him free in the country side where he can    maybe meet a friendly possom and a wisecracking owl.	bliss ecstasy	
9127	Ok, ok, I'll throw away the traps.	sadness fear	
9128	I'll find Bob, I'll get him.		
9129	Bob?		
9130	Bob!		
9131	Robert!		
9132	Oh wait, I think I hear him.	anxiety	
9133	Oh - Oh my god!	rage terror	
9134	Bob    had babies!		
9135	Bob's a mom!		
9136	Better think of a new name for him.	delight	
9137	I don't know, I kinda like Bob for a girl.		
9138	I don't know, I mean I'm not sure  ...	dislike	
9139	Oh my god, we killed Bob!	terror rage	
9140	Maybe it wasn't Bob, maybe it was a mouse.	anxiety	
9141	Suzie	ecstasy delight	
9142	Hmmm, soup!	grief loathing	
9143	Joey, Ross is gonna be here any second, would you mind watching Ben for me while I use the ladies' room?	ecstasy delight	
9144	Oh yeah, no problem.	eagerness serenity	
9145	Thanks.	acceptance	
9146	Hi Ben! So you wanna be an actor huh? I gotta tell ya, it's no picnic. There's tons of rejection.	grief dislike	
9147	Joey!	ecstasy delight	
9148	What one? You wanted him to invite you to the party and he did it!	enthusiasm contentment	
9149	Yeah, but he waited until the last minute!	anxiety	
9150	So if I said yes, he would know I had nothing better to do than wait around for an invitation to his stupid party.	grief rage	
9151	I said, "No!"		
9152	Which puts	grief disgust	
9153	Great. So the ball is in his court?	delight	
9154	Ball? There is no ball.		
9155	Oh, hey Rach! I thought we said seven?	pleasantness	
9156	Yeah uh, y'know what uh, let's skip it.	serenity	
9157	What?! Why?!	annoyance	
9158	Umm, you-you and your sister seem to have umm, a very special bond, and	ecstasy delight	
9159	Oh great! That	delight	
9160	Do-do you, do you have brothers?	ecstasy delight	
9161	No, I have two sisters. But one of them has a very masculine energy.	enthusiasm contentment	
9162	Are you close with them?	pleasantness	
9163	No-no, they're not very nice people.	disgust	
9164	Okay, listen, I really like you.	serenity	
9165	Okay?	serenity	
9166	I think this can go somewhere.		
9167	So what if I'm close to my family, are you gonna let that stand in the way of us?	enthusiasm delight	
9168	Well, uh, I-I don't know. See when-when you put it that way y'know it does sort of	pleasantness eagerness	
9169	Danny! Hurry up! The bath is getting cold!	grief rage	
9170	What?		
9171	Yeah, okay, I'll see you later.	serenity	
9172	Its over.		
9173	Oh, was it awful?	disgust	
9174	Well, it was loong.	ecstasy pleasantness	
9175	I didnt even realise how late it was, until I noticed the 5 oclock shadow on her head.	grief loathing	
9176	Anyway, she didnt want to stay.		
9177	I called a cab. she just left.		
9178	I wrote you a letter.		
9179	Ohh! Thank you! I like mail.	pleasantness	
9180	Its just some things Ive been thinking about.	ecstasy bliss	
9181	Some things about us, and before we can even think about the two of us getting back together, I just need to know how you feel about this stuff.	ecstasy bliss	
9182	Okay.  Wow, its-its 5:30 in the morning.  So, Id better get cracking on this baby.	ecstasy delight	
9183	Well, Ill be waiting for you, just come up when youre done.	ecstasy pleasantness	
9184	Okay, Ill be up in,  18 pages. Front and back. Very exciting.	ecstasy	
9185	The waiter carried the breadsticks in his pants!	serenity acceptance	
9186	Well, you said that we except the	pleasantness eagerness	
9187	All right, that Ill retract.	ecstasy calmness	
9188	But I stand by my review, I know food and that wasnt it.	ecstasy delight	
9189	Youre marinara sauce tasted like tomato juice!	contentment	
9190	You should serve it with vodka and a piece of celery.	ecstasy delight	
9191	Hey! Im proud of that sauce, its delicious.	pleasantness	
9192	Oh my God! You own an Italian restaurant and you think that tastes good?! Where are you even from?	delight	
9193	Lebanon.		
9194	Hand me those tomatoes, Im gonna show you what it should taste like! Come on, hand me them.	ecstasy bliss	
9195	How long is this gonna take? Cause I got another critic to go yell at.	loathing anger	
9196	Okay, then what happened?	serenity	
9197	Ohh. Uh-huh. Uh-huh.  You'll get your turn!	anger	
9198	Hey Pheebs, what's going on?	ecstasy delight	
9199	Nothing!   This is not over!	dislike	
9200	No! No! No!		
9201	What?!		
9202	I was up all night writing this really nasty letter to Emily! It was perfect and now it's all covered in-in  Actually, thanks!	calmness acceptance	
9203	All right! Everybody ready to go to the movies?	enthusiasm ecstasy	
9204	Uh actually, I think I'm gonna skip it.	grief loathing	
9205	Really?		
9206	Yeah, I'm gonna stay and read my book. I just wanna be alone right now.	melancholy	
9207	Oh. Are you sure you don't want to come? Tom Hanks, Meg Ryan, they get mail and stuff.	sadness	
9208	That's okay, Joe.	serenity	
9209	All right, let's go Pheebs.	ecstasy calmness	
9210	Oh God!	rage terror	
9211	That was amazing.	delight	
9212	I know.		
9213	Hey, do you realize we may have just changed our lives forever?	pleasantness serenity	
9214	We may have just started a family.	enthusiasm delight	
9215	Nine months from now we can be here, having our own baby.	ecstasy	
9216	And if not, we got to do it on a bucket.	ecstasy bliss	
9217	Ross! You gotta stop! Okay?! You cant just stare through the peep hole for three hours! Youre gonna get peep eye!	grief rage	
